match,PSW,win0,confidence0,date
20368,2.37,0,1.0190227914601564,2016-07-19
16640,1.22,1,1.0190015859263284,2015-03-15
19487,1.08,1,1.0189844594682966,2016-04-12
22836,1.12,1,1.0189661026000978,2017-07-05
14194,2.72,0,1.0189496842452457,2013-03-25
16258,2.71,0,1.0189369542258127,2015-02-03
15331,1.75,1,1.0189010798931122,2013-08-05
20201,2.37,0,1.0188867174585658,2016-06-30
22845,1.11,1,1.0188543503625054,2017-07-06
20327,8.71,0,1.0188289066723415,2016-07-15
17895,1.49,1,1.0188273666302363,2015-08-08
14116,2.7,0,1.018804339170456,2013-03-15
20624,2.33,0,1.0187543173772948,2016-08-18
18447,1.13,1,1.0187249089990342,2015-10-21
22198,1.32,1,1.0187243965693882,2017-04-27
23839,4.65,0,1.0187051102093287,2017-11-01
18428,1.2,1,1.018696812220982,2015-10-20
20616,4.8,0,1.0186782911845618,2016-08-18
15121,1.56,1,1.0186396540914264,2013-07-16
16766,1.26,1,1.0185947191715239,2015-03-31
15543,1.31,1,1.018555172256061,2013-08-29
14512,3.0,0,1.0184812515974044,2013-05-12
16830,1.39,1,1.0184585137878144,2015-04-11
18352,1.83,0,1.0183978955447675,2015-10-11
23511,2.42,0,1.018365822583437,2017-09-26
19778,1.1,1,1.0182057934147972,2016-05-12
13587,1.54,1,1.0181728488206865,2013-01-15
21807,1.07,1,1.018163299730846,2017-03-01
22466,1.16,1,1.0181616973876952,2017-05-28
18256,1.74,1,1.018148597564016,2015-09-29
13679,1.38,1,1.0181402431215558,2013-02-04
23065,7.45,0,1.0181285572052001,2017-07-31
20785,1.13,1,1.0180752965382165,2016-09-03
23720,1.48,1,1.0180376108487448,2017-10-19
18903,1.43,1,1.0179956731625963,2016-02-02
23227,1.83,1,1.0179575482606888,2017-08-15
20041,1.82,1,1.0179050297737122,2016-06-14
23086,1.2,1,1.0178649697984967,2017-08-02
24255,1.19,1,1.017859154343605,2018-02-14
23312,1.25,1,1.017779718552317,2017-08-26
21723,1.21,1,1.0177528771332331,2017-02-23
21075,1.56,1,1.0177501896449497,2016-10-19
18698,1.13,1,1.0177299379450935,2016-01-10
13613,1.5,1,1.0177086889743805,2013-01-15
20034,4.44,0,1.0177070434604372,2016-06-14
23236,3.22,0,1.0176737149556476,2017-08-16
21585,2.63,0,1.0175842189788822,2017-02-12
20620,2.48,0,1.0175750681757927,2016-08-18
17399,2.55,0,1.0175694147348404,2015-06-15
17445,1.11,1,1.0175547562326703,2015-06-19
13488,4.26,0,1.0175096583366394,2013-01-04
24442,1.28,1,1.0174276624407088,2018-02-28
21234,2.47,0,1.0174207931756973,2016-11-18
24051,1.48,1,1.017397141456604,2018-01-16
16497,1.37,1,1.0173872299705233,2015-02-21
15838,1.11,1,1.017356348378318,2013-10-18
21734,1.09,1,1.017253073028156,2017-02-23
20784,1.13,1,1.0172220270974293,2016-09-03
19271,1.44,1,1.0172124603816441,2016-03-13
15798,1.53,1,1.0171996371235168,2013-10-15
22841,1.18,1,1.017100474323545,2017-07-05
22594,1.31,1,1.0170924717187881,2017-06-12
19669,3.24,0,1.0170783552953175,2016-04-30
18571,1.37,1,1.0170638978481292,2015-11-04
16821,4.22,0,1.0170426177978518,2015-04-10
14327,1.87,1,1.0170369706749918,2013-04-22
19041,1.14,1,1.0169755492891583,2016-02-14
19854,1.33,1,1.0168844276666642,2016-05-23
13878,1.24,1,1.0168594462530953,2013-02-20
13883,1.25,1,1.0168054699897766,2013-02-20
15490,1.31,1,1.0167967860187805,2013-08-26
13600,1.19,1,1.0167457532882689,2013-01-15
23838,1.12,1,1.0167378520965578,2017-11-01
21123,1.12,1,1.0166853141784669,2016-10-25
19370,7.55,0,1.0166517829895019,2016-03-26
19699,1.79,0,1.0166267758607863,2016-05-03
21493,1.23,1,1.0166037225723266,2017-01-22
18444,4.13,0,1.0165895625523158,2015-10-21
14836,1.62,1,1.0165583324432372,2013-06-17
19150,1.27,1,1.0164888397284917,2016-02-23
18814,1.78,1,1.0164731244529999,2016-01-19
22168,1.69,1,1.0163164195418357,2017-04-25
23723,2.55,0,1.0162948553760847,2017-10-19
17632,1.45,1,1.0162916796548025,2015-07-13
23294,2.2,0,1.0162721388041973,2017-08-22
14883,3.36,0,1.016243554183415,2013-06-22
17661,1.13,1,1.0162228031669343,2015-07-20
16024,1.33,1,1.0162102007865905,2015-01-07
18777,1.09,1,1.0161984766381127,2016-01-18
15377,1.36,1,1.0161807141985213,2013-08-10
20611,5.12,0,1.01617796761649,2016-08-17
20290,1.37,1,1.016169540456363,2016-07-12
18239,2.51,0,1.0161591879526777,2015-09-28
18321,1.31,1,1.0161541704620636,2015-10-07
22681,1.23,1,1.0161110439470835,2017-06-21
16420,1.17,1,1.0161110112496783,2015-02-16
22337,1.19,1,1.0161028277873991,2017-05-10
16334,1.13,1,1.0160875482218608,2015-02-09
17157,1.4,1,1.0160554647445679,2015-05-17
18133,1.55,1,1.0159836393594743,2015-09-02
19296,1.21,1,1.015937967470714,2016-03-15
20694,1.33,1,1.0159343039989472,2016-08-29
14757,1.56,1,1.0159137705394201,2013-06-10
15436,1.64,1,1.0158089530467986,2013-08-18
24345,2.54,0,1.015756664616721,2018-02-21
20223,1.09,1,1.0157541068111147,2016-07-01
15901,1.21,1,1.0157479166984558,2013-10-24
24268,1.65,1,1.0157433060663088,2018-02-15
18509,1.47,1,1.0157330650091172,2015-10-27
15615,1.79,1,1.0157244720629284,2013-09-17
16634,2.5,0,1.0157243251800536,2015-03-14
24283,1.65,1,1.015713176556996,2018-02-16
17043,2.37,0,1.0156698315143584,2015-05-03
18621,1.6,1,1.0156437737601145,2016-01-04
15555,3.48,0,1.0156094217300415,2013-08-29
22933,1.31,1,1.0155930391379766,2017-07-19
17919,1.68,1,1.0155874800682068,2015-08-11
19550,1.32,1,1.0155625697544644,2016-04-19
15476,1.65,1,1.0155243150889872,2013-08-22
18224,1.43,1,1.0155214941501616,2015-09-25
13994,1.71,1,1.0154864550488336,2013-02-28
19241,1.61,1,1.0154058754444124,2016-03-11
19990,1.85,1,1.0153654702007773,2016-06-07
20584,4.26,0,1.0153516301938466,2016-08-15
13891,1.45,1,1.0152478978037833,2013-02-20
22001,1.41,1,1.0152398765087127,2017-03-25
18765,6.62,0,1.0152381246430533,2016-01-18
16651,1.15,1,1.015201659287725,2015-03-16
24054,1.13,1,1.0151642795119966,2018-01-16
18648,1.37,1,1.0151444713558468,2016-01-05
20136,2.53,0,1.0151048226867403,2016-06-27
16486,4.72,0,1.0150949668884277,2015-02-20
19848,2.62,0,1.01505954010146,2016-05-23
22689,1.33,1,1.0150059580802917,2017-06-22
19266,1.29,1,1.0149047229971204,2016-03-13
24194,1.43,1,1.0148826726845332,2018-02-08
21308,1.11,1,1.014876061167036,2017-01-06
15693,1.3,1,1.0148559400013517,2013-09-25
16396,1.47,1,1.0148496294021607,2015-02-13
17736,1.74,1,1.014847041964531,2015-07-26
14106,1.07,1,1.0148021531956537,2013-03-13
24100,3.38,0,1.0147721792118891,2018-01-18
18306,1.32,1,1.014771315029689,2015-10-06
18113,1.69,1,1.0147155674014772,2015-09-01
18173,1.13,1,1.014699619071824,2015-09-08
22511,1.34,1,1.0146852002825055,2017-05-30
24371,1.85,1,1.0146386347711087,2018-02-23
17167,1.49,1,1.014634700332369,2015-05-18
24095,7.04,0,1.014615061879158,2018-01-18
18445,1.56,1,1.014605702161789,2015-10-21
20896,1.43,1,1.0145460831125577,2016-09-29
16121,1.68,1,1.0145375227928162,2015-01-19
15296,1.43,1,1.0145368087717463,2013-07-31
20539,1.29,1,1.0144980518307005,2016-08-04
16138,1.1,1,1.014486678157534,2015-01-19
15306,1.17,1,1.0144704082182474,2013-08-01
21971,2.44,0,1.0144443808495998,2017-03-23
22391,1.12,1,1.0143793106079104,2017-05-17
24294,1.35,1,1.0143612997872489,2018-02-17
22587,1.25,1,1.0143470977033888,2017-06-07
19506,1.22,1,1.0143137999943324,2016-04-14
18933,1.38,1,1.01431103008134,2016-02-04
22193,1.41,1,1.0143088351402965,2017-04-26
22547,1.3,1,1.0142954724175588,2017-06-01
22474,1.09,1,1.0142184423548835,2017-05-28
14504,4.14,0,1.014212888819831,2013-05-10
17147,1.25,1,1.014212646654674,2015-05-14
20247,1.15,1,1.0141970391784396,2016-07-04
22862,1.41,1,1.0141649663022585,2017-07-07
19072,2.7,0,1.014154974051884,2016-02-16
23002,1.56,1,1.01407363653183,2017-07-25
21880,6.87,0,1.0140489537375312,2017-03-11
15052,2.67,0,1.0140444223880767,2013-07-10
23003,1.74,0,1.0140170969069005,2017-07-25
14471,3.33,0,1.014002329281398,2013-05-07
22682,1.92,0,1.0139957804083823,2017-06-21
23963,2.39,0,1.0139612030982972,2018-01-08
22581,1.33,1,1.013941056728363,2017-06-04
15601,1.08,1,1.0139313340187075,2013-09-04
17650,3.28,0,1.013879298056875,2015-07-16
24431,2.4,0,1.0138536821518624,2018-02-28
20646,1.53,1,1.013799375465938,2016-08-22
13950,1.45,1,1.0137911319732666,2013-02-26
15910,1.43,1,1.0137176490681512,2013-10-25
17037,1.08,1,1.0136699979645865,2015-05-02
14401,1.48,1,1.0136638753754752,2013-04-29
16114,2.2,0,1.013642670661211,2015-01-15
15583,1.09,1,1.0136407281671254,2013-08-31
21735,1.2,1,1.0135937792914256,2017-02-23
24263,1.94,1,1.0135911878943442,2018-02-14
22091,1.16,1,1.0135881229809354,2017-04-16
15005,1.09,1,1.013545836210251,2013-07-03
18586,6.92,0,1.0135420908246722,2015-11-05
23591,4.14,0,1.0135267748151506,2017-10-05
23383,1.61,1,1.013514695763588,2017-08-30
23607,1.56,1,1.0135093499932972,2017-10-07
14478,1.09,1,1.013478695324489,2013-05-07
14354,1.11,1,1.013435732807432,2013-04-23
22461,1.24,1,1.013397354739053,2017-05-26
21916,1.08,1,1.0133750775882178,2017-03-13
23721,2.58,0,1.013331096291542,2017-10-19
23471,1.28,1,1.0132449340820313,2017-09-21
17750,1.46,1,1.0132112212181092,2015-07-28
18581,1.12,1,1.0131932449340821,2015-11-04
21010,5.42,0,1.0131846654415129,2016-10-12
23130,1.08,1,1.013134083407266,2017-08-03
17316,1.44,1,1.0130725152151925,2015-05-30
19998,1.67,1,1.012977561482361,2016-06-09
16271,1.92,1,1.012955503463745,2015-02-03
19055,4.74,0,1.012952733039856,2016-02-16
18197,1.76,1,1.0129372715950011,2015-09-23
18720,1.87,1,1.0128660560846332,2016-01-12
18494,1.19,1,1.0128478109836578,2015-10-26
18523,1.26,1,1.0128361344337464,2015-10-28
14771,3.93,0,1.0127730820860181,2013-06-11
16624,1.13,1,1.0127469425542013,2015-03-14
22140,1.12,1,1.0127407550811767,2017-04-21
15449,1.3,1,1.0127061341490065,2013-08-19
17909,1.6,1,1.0126900468553817,2015-08-11
15029,1.28,1,1.01268796648298,2013-07-09
21193,1.81,1,1.0126510993071964,2016-11-01
19755,1.12,1,1.0126252841949464,2016-05-10
13745,1.63,1,1.0126092543772292,2013-02-08
23636,2.23,0,1.0126049250364304,2017-10-10
21836,1.48,1,1.012599082986514,2017-03-03
20982,3.22,0,1.0125910401344298,2016-10-10
17059,1.52,1,1.012585657040278,2015-05-05
23736,2.51,0,1.012577749490738,2017-10-20
16400,1.16,1,1.012520194734846,2015-02-13
16435,1.66,1,1.0125066291292508,2015-02-17
17638,1.88,0,1.0124761824309823,2015-07-14
22801,2.85,0,1.0124169055620829,2017-07-04
14758,2.14,0,1.012385789990425,2013-06-10
19972,1.81,1,1.0123715399844306,2016-06-06
18159,1.99,0,1.0123298452049492,2015-09-05
14188,2.08,0,1.0122906801104548,2013-03-24
19261,1.29,1,1.012288090671812,2016-03-12
23875,1.41,1,1.0122748433692113,2018-01-01
22491,1.72,1,1.0122102633544376,2017-05-29
14473,1.07,1,1.0121776853288922,2013-05-07
20433,1.47,1,1.012167554497719,2016-07-21
21996,1.09,1,1.0121619766099115,2017-03-25
16261,1.3,1,1.0121570348739626,2015-02-03
23684,2.88,0,1.0121550124883654,2017-10-17
19162,1.09,1,1.0121512752771378,2016-02-23
21231,1.13,1,1.012141090461186,2016-11-17
22318,1.07,1,1.012121470485415,2017-05-09
14018,1.25,1,1.0120936908892222,2013-03-01
16885,1.88,1,1.0120609390735626,2015-04-17
15339,5.61,0,1.0120530121667044,2013-08-06
20251,1.32,1,1.0120440331527163,2016-07-06
16222,1.19,1,1.0120402681827545,2015-01-23
18034,2.13,0,1.0120247312635184,2015-08-25
23917,3.85,0,1.0120210849387306,2018-01-03
18091,1.3,1,1.0119643824441094,2015-09-01
23800,1.12,1,1.0119390964508057,2017-10-27
20538,1.53,1,1.0119360119104386,2016-08-03
14683,1.36,1,1.011928393500192,2013-05-29
22563,1.07,1,1.0119230694430217,2017-06-02
14964,1.27,1,1.0118707704544068,2013-06-26
20696,1.08,1,1.0118584401266917,2016-08-29
19267,1.13,1,1.0118512982981545,2016-03-13
14949,1.77,1,1.011802125104836,2013-06-26
15827,4.54,0,1.0117755212102617,2013-10-17
20111,1.95,1,1.011750669032335,2016-06-21
21259,3.1,0,1.0116976991721562,2017-01-03
17614,1.11,1,1.0116448542901448,2015-07-06
14959,4.58,0,1.0116195082664488,2013-06-26
16008,2.1,0,1.0115873847405117,2015-01-06
22947,1.69,1,1.0115860662715774,2017-07-20
16718,1.18,1,1.0115248278209141,2015-03-27
15732,1.13,1,1.0114969721010751,2013-10-08
14167,1.56,1,1.0114280276298524,2013-03-23
23050,2.56,0,1.0114110267162324,2017-07-29
15622,1.17,1,1.0114046908276422,2013-09-17
23249,1.1,1,1.011400500365666,2017-08-16
14051,2.81,0,1.0113747390111287,2013-03-08
19927,1.36,1,1.0113660178865707,2016-05-26
24430,2.52,0,1.011356499322823,2018-02-28
22960,3.97,0,1.0113174404416767,2017-07-21
19116,1.23,1,1.0112791884796961,2016-02-19
18921,1.36,1,1.011204321725028,2016-02-03
17760,3.65,0,1.0112013959884643,2015-07-28
16559,1.3,1,1.0111866882869176,2015-02-25
17440,1.07,1,1.0111847234623772,2015-06-19
23430,1.15,1,1.0111625760793685,2017-09-04
15786,1.49,1,1.011112450758616,2013-10-15
18339,1.17,1,1.0111109866414751,2015-10-09
20254,1.15,1,1.0110999158450533,2016-07-08
15181,1.33,1,1.0110914331674576,2013-07-23
24015,1.46,1,1.0110839464267096,2018-01-15
16662,1.25,1,1.0110411899430412,2015-03-17
20768,1.42,1,1.0109824875422884,2016-09-01
22696,1.13,1,1.0109766874994552,2017-06-23
22503,1.08,1,1.010970460346767,2017-05-29
17130,1.22,1,1.0108769345283508,2015-05-13
22023,1.12,1,1.010860605239868,2017-03-28
14132,1.19,1,1.0108603048324585,2013-03-20
17808,2.22,0,1.010856986840566,2015-07-31
23149,3.88,0,1.010845681854657,2017-08-05
18525,2.03,0,1.0108362290263178,2015-10-29
18854,1.09,1,1.0107883635589057,2016-01-22
13809,1.26,1,1.0107841801643374,2013-02-14
18059,1.25,1,1.0107265199933733,2015-08-31
21962,2.24,0,1.0106945747733114,2017-03-23
22743,1.1,1,1.0106919850621903,2017-06-29
13481,1.11,1,1.0106407358816694,2013-01-04
18251,1.1,1,1.0106359175273352,2015-09-29
22561,1.3,1,1.0105470078332084,2017-06-01
22767,1.06,1,1.0105211775643486,2017-07-03
22100,1.19,1,1.0104385983943938,2017-04-17
21858,1.22,1,1.01043516431536,2017-03-10
15845,1.11,1,1.0104116387026651,2013-10-18
18467,1.28,1,1.010397960117885,2015-10-22
14273,1.35,1,1.01038866852011,2013-04-14
23359,1.32,1,1.0103819070543563,2017-08-30
24375,2.43,0,1.0103418486458915,2018-02-23
21340,1.44,1,1.0103173378535681,2017-01-10
24357,1.58,1,1.0103015244858606,2018-02-22
19483,1.15,1,1.010293773668153,2016-04-12
22866,1.1,1,1.0102761055741991,2017-07-08
14809,1.11,1,1.0102744960784913,2013-06-13
18267,1.11,1,1.0102711785691125,2015-10-01
23608,5.3,0,1.010219100543431,2017-10-07
18299,3.44,0,1.0102051134620396,2015-10-05
19109,1.32,1,1.0101950689724513,2016-02-18
22608,1.17,1,1.010181884765625,2017-06-13
23749,1.23,1,1.0101784668649947,2017-10-23
16590,1.14,1,1.0101697090693882,2015-03-01
22346,6.0,0,1.0101479126725879,2017-05-11
20457,2.0,0,1.0100812751799824,2016-07-22
22665,1.1,1,1.0100204859461104,2017-06-20
16534,2.26,0,1.0099934041500092,2015-02-24
15215,2.33,0,1.009942260129111,2013-07-24
17577,1.09,1,1.0098945655993055,2015-07-01
23946,1.3,1,1.0098811703068868,2018-01-05
16423,4.07,0,1.0098195539202008,2015-02-17
14179,2.44,0,1.0098034875392914,2013-03-23
21487,1.2,1,1.0097749369485036,2017-01-21
23778,1.38,1,1.0097295887129645,2017-10-25
16492,1.1,1,1.0097130605152675,2015-02-21
13616,1.08,1,1.0097107723781042,2013-01-16
23374,1.59,1,1.009706847667694,2017-08-30
21211,1.13,1,1.0097064918279648,2016-11-03
19171,1.2,1,1.0097054753984724,2016-02-24
24325,1.31,1,1.0097036421298982,2018-02-20
18393,1.69,1,1.009688683549563,2015-10-15
21613,3.62,0,1.009638903737068,2017-02-15
16035,1.28,1,1.0096172986711773,2015-01-07
14659,1.36,1,1.0095612001419068,2013-05-27
21319,2.99,0,1.0095309855256764,2017-01-07
18674,1.09,1,1.009447067975998,2016-01-07
23043,1.18,1,1.0094357827731542,2017-07-28
18452,3.25,0,1.009435542821884,2015-10-21
13466,1.07,1,1.0093031388521194,2013-01-02
15420,1.23,1,1.0092999381678445,2013-08-15
21404,1.4,1,1.0092758178710937,2017-01-16
14474,1.66,1,1.0092164739540643,2013-05-07
13910,1.27,1,1.0092160559552057,2013-02-22
15505,1.29,1,1.0092125129699707,2013-08-27
24067,3.53,0,1.0092064810650692,2018-01-16
22432,1.26,1,1.0092038762569426,2017-05-23
15182,1.32,1,1.009195216042655,2013-07-23
22628,1.69,1,1.0091939222812651,2017-06-15
17326,1.09,1,1.0091486836331234,2015-06-01
15933,2.7,0,1.0091483598947524,2013-10-29
21711,1.59,1,1.0091415634325573,2017-02-21
14680,1.19,1,1.0091096222400666,2013-05-29
16428,1.54,1,1.0090461134910584,2015-02-17
22791,1.06,1,1.0090233744893755,2017-07-03
18147,1.33,1,1.0090058881044388,2015-09-03
21222,1.17,1,1.0090010307516368,2016-11-06
14520,1.42,1,1.0089956086022513,2013-05-13
21188,1.33,1,1.0089854353666305,2016-11-01
20605,1.22,1,1.008954726116998,2016-08-17
21897,1.11,1,1.008936641897474,2017-03-12
18695,4.27,0,1.0089097390004569,2016-01-10
17971,3.81,0,1.0088781025579998,2015-08-18
13953,5.3,0,1.008863983154297,2013-02-26
21705,1.06,1,1.0088246073041645,2017-02-21
18859,1.08,1,1.0088053475107468,2016-01-23
22146,1.11,1,1.0087970135041646,2017-04-23
18432,1.49,1,1.0087378391623496,2015-10-20
19635,1.34,1,1.0087311375141144,2016-04-27
19069,3.19,0,1.0087275981903077,2016-02-16
20572,1.61,1,1.008718578219414,2016-08-12
23177,1.13,1,1.0086951828002928,2017-08-08
18004,1.13,1,1.0086467750583374,2015-08-22
14816,1.09,1,1.008645646742412,2013-06-14
20638,1.74,1,1.0086167547106744,2016-08-22
20852,1.61,1,1.0085775393247605,2016-09-23
24035,3.6,0,1.008527228832245,2018-01-15
15772,1.09,1,1.0084930344138827,2013-10-11
23206,1.13,1,1.0084664415461675,2017-08-11
20328,2.78,0,1.0084373191424778,2016-07-15
16921,1.08,1,1.0084345129558019,2015-04-21
20523,1.14,1,1.0083600446156091,2016-07-31
14339,1.54,1,1.0083428752422332,2013-04-23
17307,1.43,1,1.008339647565569,2015-05-29
20897,1.1,1,1.0083207760538375,2016-09-29
14526,1.51,1,1.0083014921205384,2013-05-14
16672,5.5,0,1.0082831919193267,2015-03-18
22730,9.35,0,1.0082774113757271,2017-06-27
16710,2.11,0,1.0082767988741397,2015-03-26
14828,1.15,1,1.0082462459802628,2013-06-16
17767,1.58,1,1.0082054684559505,2015-07-28
20823,1.2,1,1.0082019976207188,2016-09-21
17415,1.28,1,1.0081915174211775,2015-06-16
13861,4.94,0,1.0081801332746234,2013-02-19
20648,3.75,0,1.0081709841319493,2016-08-23
19563,1.42,1,1.0081192364011489,2016-04-20
17889,2.72,0,1.0080998532772063,2015-08-07
18833,1.07,1,1.0080778648172106,2016-01-21
17305,1.09,1,1.0080767219407218,2015-05-29
16422,2.19,0,1.0080765970051289,2015-02-17
21907,1.36,1,1.0080705915178572,2017-03-12
21126,2.11,0,1.0080401569604873,2016-10-25
18042,2.86,0,1.0080334665094104,2015-08-26
20418,8.54,0,1.0080287501641683,2016-07-20
22884,1.21,1,1.0080244845151902,2017-07-12
14073,1.22,1,1.0080150892053332,2013-03-10
24066,3.02,0,1.007967403956822,2018-01-16
13675,1.07,1,1.0079424936430794,2013-01-23
16236,1.32,1,1.0079251037325179,2015-01-25
21813,5.39,0,1.0079068499803543,2017-03-01
14719,1.22,1,1.007888705900737,2013-05-31
19030,1.06,1,1.0078846376282828,2016-02-12
23013,2.16,0,1.007877402305603,2017-07-26
18130,1.25,1,1.0078720535550798,2015-09-02
16775,1.1,1,1.007862981728145,2015-04-01
14318,1.12,1,1.0078628730773926,2013-04-18
16312,1.25,1,1.0078395583799906,2015-02-06
14936,2.55,0,1.007826596583639,2013-06-25
14195,1.27,1,1.0078105298110418,2013-03-25
23069,2.04,0,1.0077618993818762,2017-08-01
20453,3.55,0,1.0077556482383185,2016-07-22
14298,1.64,1,1.007727338075638,2013-04-16
21228,2.29,0,1.007646523416042,2016-11-15
19690,1.08,1,1.0076028135844641,2016-05-03
21819,1.32,1,1.0075973643575398,2017-03-02
19330,1.96,0,1.007574357151985,2016-03-23
18001,1.14,1,1.0075709688663481,2015-08-21
20795,9.55,0,1.0075565053735462,2016-09-04
18216,1.24,1,1.0075458768435885,2015-09-24
15285,2.9,0,1.0075056570768357,2013-07-31
19995,1.37,1,1.00749736394201,2016-06-08
23029,2.82,0,1.0074824270180291,2017-07-27
19986,1.47,1,1.0074720802903177,2016-06-07
20962,1.25,1,1.007394673568862,2016-10-07
18378,1.51,1,1.0073919259508448,2015-10-13
15177,3.38,0,1.0073628943307062,2013-07-22
16393,3.13,0,1.0073398086854388,2015-02-13
18572,1.06,1,1.0073272916248868,2015-11-04
21212,1.48,1,1.0072887313365937,2016-11-03
18688,3.65,0,1.0072649826322286,2016-01-08
13456,1.36,1,1.0072179664884295,2013-01-02
15043,2.22,0,1.007201305106282,2013-07-09
22783,4.14,0,1.0071905390421552,2017-07-03
17821,1.38,1,1.0071616295405794,2015-08-02
21332,2.06,0,1.007076099316279,2017-01-09
22863,1.17,1,1.0070713062797272,2017-07-07
19839,1.32,1,1.0070584978376116,2016-05-21
21492,1.11,1,1.0070421266555787,2017-01-22
17872,1.31,1,1.0070021321376166,2015-08-06
22169,5.63,0,1.0069874843529292,2017-04-25
15350,1.69,1,1.0069829589128494,2013-08-07
20602,1.36,1,1.0069580691201347,2016-08-17
19717,1.68,1,1.0069510459899902,2016-05-05
15689,2.87,0,1.0069230113710677,2013-09-25
19455,1.27,1,1.006916807975088,2016-04-08
23017,1.22,1,1.0069016466821943,2017-07-26
23237,1.22,1,1.0068468383380345,2017-08-16
16335,1.49,1,1.0067699371774992,2015-02-09
14672,2.47,0,1.0067555218935014,2013-05-28
20423,1.29,1,1.006747046368463,2016-07-21
16273,3.3,0,1.0067309219496592,2015-02-03
16163,1.81,0,1.0067145947366951,2015-01-20
22950,1.29,1,1.0067038781302318,2017-07-20
23091,1.11,1,1.0066332885197231,2017-08-02
22326,4.38,0,1.006628065109253,2017-05-09
21056,2.67,0,1.006603781921523,2016-10-18
16482,1.53,1,1.0065954310553413,2015-02-20
21668,1.49,1,1.0065812879800797,2017-02-19
14360,1.47,1,1.0065691682696343,2013-04-24
22455,2.74,0,1.0064634482860566,2017-05-25
21703,2.56,0,1.0064385420084,2017-02-21
21639,2.37,0,1.0064286472797392,2017-02-16
15687,1.13,1,1.0064207501922335,2013-09-25
17262,1.24,1,1.0063996948514664,2015-05-26
19010,1.24,1,1.006366308757237,2016-02-11
15445,1.69,1,1.0063550049563248,2013-08-19
22650,5.47,0,1.006330268212727,2017-06-19
23648,1.18,1,1.0063137097018104,2017-10-11
18198,1.08,1,1.0063005934442795,2015-09-23
18495,1.16,1,1.0062861997740609,2015-10-26
22833,1.09,1,1.0062161564826966,2017-07-05
20907,1.23,1,1.0062137136289053,2016-09-30
24376,4.42,0,1.0062001219817571,2018-02-23
16048,1.4,1,1.0061133623123169,2015-01-08
22526,1.05,1,1.006105300784111,2017-05-30
23929,1.3,1,1.006069930962154,2018-01-03
21514,1.3,1,1.0060598245688848,2017-02-07
22514,1.32,1,1.006041751589094,2017-05-30
19822,1.23,1,1.0060081105572838,2016-05-18
14689,1.43,1,1.0059839934110641,2013-05-29
22030,1.24,1,1.0059604913847786,2017-03-28
21821,1.25,1,1.0059537419251032,2017-03-02
14260,1.22,1,1.005922108548028,2013-04-12
15255,2.67,0,1.0059057485205787,2013-07-29
13924,1.07,1,1.0058969111101967,2013-02-23
16417,1.66,1,1.0058695955276487,2015-02-16
17088,1.27,1,1.0058524955170496,2015-05-07
22405,3.24,0,1.0058450660961014,2017-05-19
15117,1.31,1,1.0058286290509362,2013-07-16
18536,1.46,1,1.0057944075550354,2015-10-30
21284,3.56,0,1.0057889420986175,2017-01-04
22893,1.09,1,1.0057376686164312,2017-07-17
21714,1.22,1,1.0057137516566683,2017-02-22
15672,1.35,1,1.005705094763211,2013-09-23
24057,3.75,0,1.0055745608466011,2018-01-16
19389,1.15,1,1.0055591510874884,2016-03-28
23213,1.14,1,1.0055102123532975,2017-08-14
14407,1.2,1,1.0054515940802438,2013-04-29
13431,1.6,1,1.0054264068603516,2013-01-01
22670,1.67,1,1.0054072691003482,2017-06-20
16996,2.71,0,1.005387541225978,2015-04-28
21831,1.1,1,1.0053584601197925,2017-03-02
18530,1.07,1,1.0053194470916478,2015-10-29
16595,3.28,0,1.0053132710286548,2015-03-12
15546,5.97,0,1.0053082144260406,2013-08-29
20851,1.68,1,1.005282613039017,2016-09-23
14617,3.2,0,1.0052767163515088,2013-05-25
18203,1.1,1,1.0052320505891528,2015-09-23
20250,1.33,1,1.0051920527219773,2016-07-06
14550,1.08,1,1.005188218525478,2013-05-16
24435,2.57,0,1.005148369584765,2018-02-28
18663,1.32,1,1.005138886315482,2016-01-06
16119,1.96,0,1.0051250396172204,2015-01-17
13622,1.17,1,1.0051225733757019,2013-01-16
14210,1.13,1,1.005115117090089,2013-03-27
21444,1.08,1,1.0050883759771077,2017-01-18
18090,1.41,1,1.0050781958443777,2015-09-01
23064,1.74,1,1.0050651924950738,2017-07-31
23990,2.2,0,1.0050575494766236,2018-01-10
20162,1.1,1,1.0050391018390656,2016-06-28
22777,1.1,1,1.005010599749429,2017-07-03
16663,2.89,0,1.0050094827016196,2015-03-17
22248,1.18,1,1.0049894508293697,2017-05-02
18769,3.52,0,1.0049779057502748,2016-01-18
24437,1.27,1,1.0049442829404558,2018-02-28
23836,1.54,1,1.0049441307783127,2017-11-01
13764,2.2,0,1.0049289388954639,2013-02-11
13766,1.32,1,1.004911459684372,2013-02-11
13441,1.11,1,1.004909856574876,2013-01-01
16725,1.33,1,1.0049001991748812,2015-03-27
16025,2.4,0,1.004860395938158,2015-01-07
13514,4.03,0,1.0048369489397322,2013-01-08
18827,1.38,1,1.0047679204600197,2016-01-20
15719,1.38,1,1.0047667218957628,2013-09-28
19674,1.73,1,1.0047582842906315,2016-05-01
20854,1.2,1,1.0047568559646605,2016-09-23
17601,1.57,1,1.0047345032294592,2015-07-03
15607,1.18,1,1.004707795381546,2013-09-07
19670,3.19,0,1.0047031259536743,2016-04-30
